EventID,PageNumber,PageEventEnds,OrderWithinPage,OrderPageEnd,EventLength,Chronological Order,StartDate,EndDate,Summary,event_words,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values
15736,96,96,96.02,96.03,0.010000000000005116,282,1861-01-01,1865-03-30,"Judith submits to the new terms of <br> the relationship between her, her brother, her <br> fiance and her father.   [SOURCE: Father]",137,4,NA,NA,NA,NA,315,NA,Story,315
15737,96,97,96.03,97.01,0.980000000000004,272,1860-12-25,1861-08-31,"Until Sutpen leaves for the Civil War, <br> he and Judith are seen together as <br> if nothing has happened - despite Ellen's <br> ""taking to her bed"" and Henry and <br> Bon's enlisting in secret (96).  [SOURCE: Father]",153,4,NA,NA,NA,NA,300,NA,Plot,208
15737,96,97,96.03,97.01,0.980000000000004,272,1860-12-25,1861-08-31,"Until Sutpen leaves for the Civil War, <br> he and Judith are seen together as <br> if nothing has happened - despite Ellen's <br> ""taking to her bed"" and Henry and <br> Bon's enlisting in secret (96).  [SOURCE: Father]",153,4,NA,NA,NA,NA,300,NA,Story,300
15738,97,98,97.01,98.01,1,302,1861-05-01,1861-05-31,"Mr. Compson details the formation of the <br> University Grays, mainly as a social rather <br> than a military event.  [SOURCE: Father]",484,4,NA,NA,NA,NA,336,NA,Plot,209
15738,97,98,97.01,98.01,1,302,1861-05-01,1861-05-31,"Mr. Compson details the formation of the <br> University Grays, mainly as a social rather <br> than a military event.  [SOURCE: Father]",484,4,NA,NA,NA,NA,336,NA,Story,336
15739,98,98,98.01,98.02,0.009999999999990905,308,1861-06-01,1861-06-30,Henry and Bon come out of hiding <br> to join the University Grays as the <br> unit leaves for the war.   [SOURCE: Father],189,4,NA,NA,NA,NA,342,NA,Plot,210
15739,98,98,98.01,98.02,0.009999999999990905,308,1861-06-01,1861-06-30,Henry and Bon come out of hiding <br> to join the University Grays as the <br> unit leaves for the war.   [SOURCE: Father],189,4,NA,NA,NA,NA,342,NA,Story,342
15740,98,98,98.02,98.03,0.010000000000005116,310,1861-07-01,1862-03-31,"Bon is promoted to Lieutenant, so now <br> the relationship between him and Henry is <br> that of ""officer and man"" (98).  [SOURCE: Father]",128,4,NA,NA,NA,NA,344,NA,Plot,211
15740,98,98,98.02,98.03,0.010000000000005116,310,1861-07-01,1862-03-31,"Bon is promoted to Lieutenant, so now <br> the relationship between him and Henry is <br> that of ""officer and man"" (98).  [SOURCE: Father]",128,4,NA,NA,NA,NA,344,NA,Story,344
15741,98,99,98.03,99.01,0.980000000000004,321,1862-04-06,1862-04-07,Henry saves the wounded Bon at the <br> Battle of Shiloh.  [SOURCE: Father],53,4,NA,NA,NA,NA,355,NA,Plot,212
15741,98,99,98.03,99.01,0.980000000000004,321,1862-04-06,1862-04-07,Henry saves the wounded Bon at the <br> Battle of Shiloh.  [SOURCE: Father],53,4,NA,NA,NA,NA,355,NA,Story,355
15742,99,99,99.01,99.02,0.009999999999990905,311,1861-07-01,1865-03-30,"After Sutpen leaves for the war, Judith <br> ""lives alone"" at the plantation (99).  [SOURCE: Father]",43,4,NA,NA,NA,NA,345,NA,Plot,213
15742,99,99,99.01,99.02,0.009999999999990905,311,1861-07-01,1865-03-30,"After Sutpen leaves for the war, Judith <br> ""lives alone"" at the plantation (99).  [SOURCE: Father]",43,4,NA,NA,NA,NA,345,NA,Story,345
15743,99,99,99.02,99.03,0.010000000000005116,317,1862-01-01,1862-12-31,"The twenty enslaved people Sutpen brought with <br> him to Yoknapatawpha self-emancipate by ""following the <br> first Yankee troops to pass through Jefferson"" <br> (99).   [SOURCE: Father]",23,4,NA,NA,NA,NA,351,NA,Plot,214
15743,99,99,99.02,99.03,0.010000000000005116,317,1862-01-01,1862-12-31,"The twenty enslaved people Sutpen brought with <br> him to Yoknapatawpha self-emancipate by ""following the <br> first Yankee troops to pass through Jefferson"" <br> (99).   [SOURCE: Father]",23,4,NA,NA,NA,NA,351,NA,Story,351
15744,99,99,99.03,99.04,0.010000000000005116,287,1861-01-01,1863-12-31,Mr. Compson describes Judith's life at Sutpen's <br> Hundred during the years of the Civil <br> War.  [SOURCE: Father],50,4,NA,NA,NA,NA,320,NA,Plot,215
15744,99,99,99.03,99.04,0.010000000000005116,287,1861-01-01,1863-12-31,Mr. Compson describes Judith's life at Sutpen's <br> Hundred during the years of the Civil <br> War.  [SOURCE: Father],50,4,NA,NA,NA,NA,320,NA,Story,320
15745,99,99,99.04,99.05,0.009999999999990905,288,1861-01-01,1863-12-31,Mr. Compson describes Wash Jones' role in <br> the Sutpen household during the Civil War. <br>  [SOURCE: Father],76,4,NA,NA,NA,NA,321,NA,Plot,216
15745,99,99,99.04,99.05,0.009999999999990905,288,1861-01-01,1863-12-31,Mr. Compson describes Wash Jones' role in <br> the Sutpen household during the Civil War. <br>  [SOURCE: Father],76,4,NA,NA,NA,NA,321,NA,Story,321
15746,99,99,99.05,99.06,0.010000000000005116,139.4,1852-01-01,1861-08-31,"While Sutpen was there, Wash Jones was <br> not allowed inside the big house, but <br> he and Sutpen were together in the <br> ""scuppernong arbor behind the kitchen,"" where Jones <br> provided Sutpen with whiskey (99).   [SOURCE: Father]",58,4,NA,NA,NA,NA,150,NA,Plot,217
15746,99,99,99.05,99.06,0.010000000000005116,139.4,1852-01-01,1861-08-31,"While Sutpen was there, Wash Jones was <br> not allowed inside the big house, but <br> he and Sutpen were together in the <br> ""scuppernong arbor behind the kitchen,"" where Jones <br> provided Sutpen with whiskey (99).   [SOURCE: Father]",58,4,NA,NA,NA,NA,150,NA,Story,150
15747,99,100,99.06,99.07,0.009999999999990905,289,1861-01-01,1863-12-31,Mr. Compson describes the changes in Judith's <br> appearance and in the plantation during the <br> Civil War.  [SOURCE: Father],119,4,NA,NA,NA,NA,322,NA,Plot,218
15747,99,100,99.06,99.07,0.009999999999990905,289,1861-01-01,1863-12-31,Mr. Compson describes the changes in Judith's <br> appearance and in the plantation during the <br> Civil War.  [SOURCE: Father],119,4,NA,NA,NA,NA,322,NA,Story,322
15748,99,100,99.07,100.01,0.9400000000000119,318,1862-01-01,1863-12-31,"As the Civil War goes on, Judith <br> joins other ladies treating wounded soldiers in <br> the town's ""improvised hospital"" (99).  [SOURCE: Father]",110,4,NA,352,NA,NA,NA,NA,Plot,219
15748,99,100,99.07,100.01,0.9400000000000119,318,1862-01-01,1863-12-31,"As the Civil War goes on, Judith <br> joins other ladies treating wounded soldiers in <br> the town's ""improvised hospital"" (99).  [SOURCE: Father]",110,4,NA,352,NA,NA,NA,NA,Story,352
15749,100,100,100.01,100.02,0.009999999999990905,328,1863-01-23,1863-01-23,Ellen dies and is buried at Sutpen's <br> Hundred.  [SOURCE: Father],67,4,Ellen dies,NA,NA,NA,362,NA,Plot,220
15749,100,100,100.01,100.02,0.009999999999990905,328,1863-01-23,1863-01-23,Ellen dies and is buried at Sutpen's <br> Hundred.  [SOURCE: Father],67,4,Ellen dies,NA,NA,NA,362,NA,Story,362
15751,100,100,100.02,100.03,0.010000000000005116,325,1862-06-01,1862-08-31,The men in the Confederate regiment from <br> Yoknapatawpha elect Sutpen to command the unit <br> in place of Sartoris.  [SOURCE: Father],18,4,NA,NA,NA,NA,359,NA,Plot,221
15751,100,100,100.02,100.03,0.010000000000005116,325,1862-06-01,1862-08-31,The men in the Confederate regiment from <br> Yoknapatawpha elect Sutpen to command the unit <br> in place of Sartoris.  [SOURCE: Father],18,4,NA,NA,NA,NA,359,NA,Story,359
15752,100,100,100.03,100.04,0.010000000000005116,329,1863-08-01,1863-12-31,Sutpen brings to his plantation the marble <br> tombstones he imported for his wife's and <br> his own graves.  [SOURCE: Father],24,4,NA,NA,NA,NA,363,NA,Plot,222
15752,100,100,100.03,100.04,0.010000000000005116,329,1863-08-01,1863-12-31,Sutpen brings to his plantation the marble <br> tombstones he imported for his wife's and <br> his own graves.  [SOURCE: Father],24,4,NA,NA,NA,NA,363,NA,Story,363
15753,100,100,100.04,100.05,0.009999999999990905,329.6,1864-01-01,1864-12-31,"After Goodhue Coldfield's death, Judith invites Rosa <br> to live at Sutpen's Hundred.  [SOURCE: Father]",32,4,NA,NA,NA,NA,365,NA,Plot,223
15753,100,100,100.04,100.05,0.009999999999990905,329.6,1864-01-01,1864-12-31,"After Goodhue Coldfield's death, Judith invites Rosa <br> to live at Sutpen's Hundred.  [SOURCE: Father]",32,4,NA,NA,NA,NA,365,NA,Story,365
15754,100,100,100.05,100.06,0.010000000000005116,503,1909-09-06,1909-09-06,Mr. Compson again refers to the letter <br> which he holds.  [SOURCE: Narrator],15,4,NA,562,NA,NA,NA,NA,Plot,224
15754,100,100,100.05,100.06,0.010000000000005116,503,1909-09-06,1909-09-06,Mr. Compson again refers to the letter <br> which he holds.  [SOURCE: Narrator],15,4,NA,562,NA,NA,NA,NA,Story,562
15755,100,101,100.06,101.01,0.9500000000000028,384,1865-05-10,1865-05-12,"Mr. Compson recounts the scene of Judith <br> bringing Bon's letter to his own mother, <br> for her to ""keep"" or ""throw away"" <br> (101).  [SOURCE: Father, Grandmother]",665,4,NA,NA,NA,NA,430,NA,Plot,225
15755,100,101,100.06,101.01,0.9500000000000028,384,1865-05-10,1865-05-12,"Mr. Compson recounts the scene of Judith <br> bringing Bon's letter to his own mother, <br> for her to ""keep"" or ""throw away"" <br> (101).  [SOURCE: Father, Grandmother]",665,4,NA,NA,NA,NA,430,NA,Story,430
15756,101,102,101.01,102.01,1,504,1909-09-06,1909-09-06,Quentin takes the letter from his father. <br>  [SOURCE: Narrator],55,4,NA,563,NA,NA,NA,NA,Plot,226
15756,101,102,101.01,102.01,1,504,1909-09-06,1909-09-06,Quentin takes the letter from his father. <br>  [SOURCE: Narrator],55,4,NA,563,NA,NA,NA,NA,Story,563
15757,102,102,102.01,102.02,0.009999999999990905,208,1860-01-10,1860-12-23,"Mr. Compson speculates about the ""other letters"" <br> that Bon sent Judith during the year <br> before their engagement was ended.  [SOURCE: Father]",117,4,NA,NA,NA,NA,225,NA,Plot,227
15757,102,102,102.01,102.02,0.009999999999990905,208,1860-01-10,1860-12-23,"Mr. Compson speculates about the ""other letters"" <br> that Bon sent Judith during the year <br> before their engagement was ended.  [SOURCE: Father]",117,4,NA,NA,NA,NA,225,NA,Story,225
15758,102,102,102.02,102.03,0.010000000000005116,351.5,1865-03-15,1865-05-03,"According to Mr. Compson, Judith kept and <br> then gave away her last letter from <br> Bon to make ""an undying mark on <br> the blank face of oblivion"" (102).  [SOURCE: Father]",71,4,NA,NA,NA,NA,394,NA,Plot,228
15758,102,102,102.02,102.03,0.010000000000005116,351.5,1865-03-15,1865-05-03,"According to Mr. Compson, Judith kept and <br> then gave away her last letter from <br> Bon to make ""an undying mark on <br> the blank face of oblivion"" (102).  [SOURCE: Father]",71,4,NA,NA,NA,NA,394,NA,Story,394
15759,102,102,102.03,102.04,0.010000000000005116,505,1909-09-06,1909-09-06,"The long deferred moment of reading the <br> letter arrives; to Quentin it is a <br> ""dead tongue speaking"" (102).  [SOURCE: Narrator]",83,4,NA,565,NA,NA,NA,NA,Plot,229
15759,102,102,102.03,102.04,0.010000000000005116,505,1909-09-06,1909-09-06,"The long deferred moment of reading the <br> letter arrives; to Quentin it is a <br> ""dead tongue speaking"" (102).  [SOURCE: Narrator]",83,4,NA,565,NA,NA,NA,NA,Story,565
15760,102,105,102.04,105.01,2.969999999999999,349,1865-03-02,1865-03-31,"Bon's letter from the Civil War tells, <br> wryly, about the desperate condition of the <br> Confederate troops amidst the absurdities of war, <br> and then announces that, since he and <br> Judith are ""among those who are doomed <br> to live,"" it is time for them <br> to marry (105).  [SOURCE: Letter]",1020,4,NA,391,NA,NA,NA,NA,Plot,230
15760,102,105,102.04,105.01,2.969999999999999,349,1865-03-02,1865-03-31,"Bon's letter from the Civil War tells, <br> wryly, about the desperate condition of the <br> Confederate troops amidst the absurdities of war, <br> and then announces that, since he and <br> Judith are ""among those who are doomed <br> to live,"" it is time for them <br> to marry (105).  [SOURCE: Letter]",1020,4,NA,391,NA,NA,NA,NA,Story,391
15762,105,105,105.01,105.02,0.009999999999990905,351,1865-03-15,1865-04-15,"When Judith gets Bon's letter, she and <br> Clytemnestra begin making her wedding dress ""from <br> scraps"" (105).  [SOURCE: Father]",47,4,NA,NA,NA,NA,393,NA,Plot,231
15762,105,105,105.01,105.02,0.009999999999990905,351,1865-03-15,1865-04-15,"When Judith gets Bon's letter, she and <br> Clytemnestra begin making her wedding dress ""from <br> scraps"" (105).  [SOURCE: Father]",47,4,NA,NA,NA,NA,393,NA,Story,393
15763,105,105,105.02,105.03,0.010000000000005116,350,1865-03-02,1865-03-31,Mr. Compson speculates on what happened between <br> Bon and Henry after the letter was <br> written.   [SOURCE: Father],99,4,NA,NA,NA,NA,392,NA,Plot,232
15763,105,105,105.02,105.03,0.010000000000005116,350,1865-03-02,1865-03-31,Mr. Compson speculates on what happened between <br> Bon and Henry after the letter was <br> written.   [SOURCE: Father],99,4,NA,NA,NA,NA,392,NA,Story,392
15764,105,105,105.03,105.04,0.010000000000005116,360,1865-05-03,1865-05-03,Bon and Henry ride up to the <br> gate at Sutpen's Hundred.  [SOURCE: Father],42,4,NA,NA,NA,NA,403,NA,Plot,233
15764,105,105,105.03,105.04,0.010000000000005116,360,1865-05-03,1865-05-03,Bon and Henry ride up to the <br> gate at Sutpen's Hundred.  [SOURCE: Father],42,4,NA,NA,NA,NA,403,NA,Story,403
15765,105,106,105.04,106.01,0.9699999999999989,361,1865-05-03,1865-05-03,Quentin envisions the final scene between Henry <br> and Bon at the gate to Sutpen's. <br>  [SOURCE: Narrator],246,4,NA,404,NA,NA,NA,NA,Plot,234
15765,105,106,105.04,106.01,0.9699999999999989,361,1865-05-03,1865-05-03,Quentin envisions the final scene between Henry <br> and Bon at the gate to Sutpen's. <br>  [SOURCE: Narrator],246,4,NA,404,NA,NA,NA,NA,Story,404
15766,106,106,106.01,107.01,1,365,1865-05-03,1865-05-03,"It seems that Quentin's vision continues, to <br> include the scene of Wash telling Rosa <br> about the death of ""that durn French <br> feller"" - i.e. Bon (106).  [SOURCE: Narrator]",52,4,NA,409,NA,NA,NA,NA,Plot,235
15766,106,106,106.01,107.01,1,365,1865-05-03,1865-05-03,"It seems that Quentin's vision continues, to <br> include the scene of Wash telling Rosa <br> about the death of ""that durn French <br> feller"" - i.e. Bon (106).  [SOURCE: Narrator]",52,4,NA,409,NA,NA,NA,NA,Story,409
15767,107,107,107.01,107.02,0.009999999999990905,366,1865-05-03,1865-05-03,Rosa locks up her house to go <br> with Jones the Sutpen's Hundred.  [SOURCE: Rosa],136,5,NA,NA,NA,NA,411,NA,Plot,236
15767,107,107,107.01,107.02,0.009999999999990905,366,1865-05-03,1865-05-03,Rosa locks up her house to go <br> with Jones the Sutpen's Hundred.  [SOURCE: Rosa],136,5,NA,NA,NA,NA,411,NA,Story,411
15768,107,108,107.02,108.01,0.9900000000000091,367,1865-05-03,1865-05-03,"In describing the ride out to Sutpen's, <br> Rosa focuses on her contempt for Wash <br> and his family.  [SOURCE: Rosa]",275,5,NA,NA,NA,NA,412,NA,Plot,237
15768,107,108,107.02,108.01,0.9900000000000091,367,1865-05-03,1865-05-03,"In describing the ride out to Sutpen's, <br> Rosa focuses on her contempt for Wash <br> and his family.  [SOURCE: Rosa]",275,5,NA,NA,NA,NA,412,NA,Story,412
15769,108,108,108.01,108.02,0.009999999999990905,362,1865-05-03,1865-05-03,"On the trip out to Sutpen's, Rosa <br> learns how Judith and Clytemnestra heard the <br> shot while sewing a wedding dress, and <br> how Henry ""burst open"" the bedroom door <br> to confront his sister (108).  [SOURCE: Rosa]",156,5,NA,NA,NA,NA,405,NA,Plot,238
15769,108,108,108.01,108.02,0.009999999999990905,362,1865-05-03,1865-05-03,"On the trip out to Sutpen's, Rosa <br> learns how Judith and Clytemnestra heard the <br> shot while sewing a wedding dress, and <br> how Henry ""burst open"" the bedroom door <br> to confront his sister (108).  [SOURCE: Rosa]",156,5,NA,NA,NA,NA,405,NA,Story,405
15770,108,109,108.02,109.01,0.9900000000000091,368,1865-05-03,1865-05-03,Rosa and Wash reach Sutpen's Hundred (108). <br> [SOURCE: Rosa],294,5,NA,NA,NA,NA,413,NA,Plot,239
15770,108,109,108.02,109.01,0.9900000000000091,368,1865-05-03,1865-05-03,Rosa and Wash reach Sutpen's Hundred (108). <br> [SOURCE: Rosa],294,5,NA,NA,NA,NA,413,NA,Story,413
15771,109,112,109.01,112.01,3,371,1865-05-03,1865-05-03,"Rosa relates the scene inside the door <br> at Sutpen's between her and Clytemnestra, which <br> is charged with familial and racial tensions; <br> Rosa seems both to recognize and deny <br> her relationship - as ""sister"" and human <br> - with Clytemnestra (109).  [SOURCE: Rosa]",1505,5,NA,NA,NA,NA,416,NA,Plot,240
15771,109,112,109.01,112.01,3,371,1865-05-03,1865-05-03,"Rosa relates the scene inside the door <br> at Sutpen's between her and Clytemnestra, which <br> is charged with familial and racial tensions; <br> Rosa seems both to recognize and deny <br> her relationship - as ""sister"" and human <br> - with Clytemnestra (109).  [SOURCE: Rosa]",1505,5,NA,NA,NA,NA,416,NA,Story,416
15772,112,112,112.01,112.02,0.009999999999990905,137,1850-01-01,1860-12-31,"Rosa recalls her childhood attitude toward Clytemnestra, <br> describing her own alienation from the place <br> Clytemnestra occupied in the Sutpen household.  [SOURCE: Rosa]",162,5,NA,NA,NA,NA,146,NA,Plot,241
