StartDate,Summary,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values,position
1860-01-01,"Rosa says that during the months between <br> the time when she didn't see Bon <br> at New Year's and the time she <br> didn't see him in June, she ""became <br> all polymath love's androgynous advocate"" (117). [SOURCE: <br> Rosa]",5,,,,,212,,Plot,252,
1860-01-01,"Rosa says that during the months between <br> the time when she didn't see Bon <br> at New Year's and the time she <br> didn't see him in June, she ""became <br> all polymath love's androgynous advocate"" (117). [SOURCE: <br> Rosa]",5,,,,,212,,Story,212,
1860-06-03,"Rosa describes secretly following Judith when she <br> walked ""in that garden"" (118).  [SOURCE: Rosa]",5,,,,,252,,Plot,253,
1860-06-03,"Rosa describes secretly following Judith when she <br> walked ""in that garden"" (118).  [SOURCE: Rosa]",5,,,,,252,,Story,252,
1860-06-03,Rosa describes sneaking into Judith's bedroom and <br> seeing a photograph of Bon.  [SOURCE: Rosa],5,,,,,253,,Plot,254,
1860-06-03,Rosa describes sneaking into Judith's bedroom and <br> seeing a photograph of Bon.  [SOURCE: Rosa],5,,,,,253,,Story,253,
06-09-09,"Rosa fantasizes about having the power to <br> create images for ""every plain girl"" to <br> fantasize about.  [SOURCE: Rosa]",5,,,544,,,,Plot,255,
06-09-09,"Rosa fantasizes about having the power to <br> create images for ""every plain girl"" to <br> fantasize about.  [SOURCE: Rosa]",5,,,544,,,,Story,544,
1860-06-03,"Rosa explains how she herself understood her <br> ""creeping"" into Judith's bedroom.  [SOURCE: Rosa]",5,,,,,254,,Plot,256,
1860-06-03,"Rosa explains how she herself understood her <br> ""creeping"" into Judith's bedroom.  [SOURCE: Rosa]",5,,,,,254,,Story,254,
1860-06-03,Rosa recalls the way she envisioned Bon <br> and Judith courting in the garden.  [SOURCE: Rosa],5,,,,,255,,Plot,257,
1860-06-03,Rosa recalls the way she envisioned Bon <br> and Judith courting in the garden.  [SOURCE: Rosa],5,,,,,255,,Story,255,
1860-06-06,"Rosa's reverie in the garden at Sutpen's <br> ends when her father takes her home, <br> but even there she remains faithful to <br> the idea of love.  [SOURCE: Rosa]",5,,,,,258,,Plot,258,
1860-06-06,"Rosa's reverie in the garden at Sutpen's <br> ends when her father takes her home, <br> but even there she remains faithful to <br> the idea of love.  [SOURCE: Rosa]",5,,,,,258,,Story,258,
1860-06-07,"Rosa spends the next ""five years"" at <br> home.  [SOURCE: Rosa]",5,,,,,259,,Plot,259,
1860-06-07,"Rosa spends the next ""five years"" at <br> home.  [SOURCE: Rosa]",5,,,,,259,,Story,259,
1865-05-03,"Rosa again describes Judith at the top <br> of the stairs, and thinks about how <br> Bon's invisibility may have been a ""portentous <br> prophecy"" (120).  [SOURCE: Rosa]",5,,,,,421,,Plot,260,
1865-05-03,"Rosa again describes Judith at the top <br> of the stairs, and thinks about how <br> Bon's invisibility may have been a ""portentous <br> prophecy"" (120).  [SOURCE: Rosa]",5,,,,,421,,Story,421,
1859-12-26,"Rosa treats the year in which she <br> and Ellen believed in Bon and Judith's <br> marriage as ""the might-have-been"" to which they <br> tried to cling (120).  [SOURCE: Rosa]",5,,,,,210,,Plot,261,
1859-12-26,"Rosa treats the year in which she <br> and Ellen believed in Bon and Judith's <br> marriage as ""the might-have-been"" to which they <br> tried to cling (120).  [SOURCE: Rosa]",5,,,,,210,,Story,210,
1861-04-12,"Rosa links the Sutpen story to the <br> Civil War, the ""four years"" during which <br> ""the stable world . . . dissolved <br> in fire and smoke"" (120). [SOURCE: Rosa]",5,,,,,331,,Plot,262,
1861-04-12,"Rosa links the Sutpen story to the <br> Civil War, the ""four years"" during which <br> ""the stable world . . . dissolved <br> in fire and smoke"" (120). [SOURCE: Rosa]",5,,,,,331,,Story,331,
1865-05-03,"Outside the room where Bon's body lies, <br> Judith makes arrangements for Rosa to stay <br> and for Wash Jones to build the <br> coffin.  [SOURCE: Rosa]",5,,,,,422,,Plot,263,
1865-05-03,"Outside the room where Bon's body lies, <br> Judith makes arrangements for Rosa to stay <br> and for Wash Jones to build the <br> coffin.  [SOURCE: Rosa]",5,,,,,422,,Story,422,
1865-05-04,"Rosa describes Bon's funeral: he is buried <br> as a ""Confedrit soldier"" in the Sutpen <br> family graveyard (122).  [SOURCE: Rosa]",5,,,,,425,,Plot,264,
1865-05-04,"Rosa describes Bon's funeral: he is buried <br> as a ""Confedrit soldier"" in the Sutpen <br> family graveyard (122).  [SOURCE: Rosa]",5,,,,,425,,Story,425,
1865-05-04,"After helping to prepare supper, Rosa spends <br> the night after Bon's funeral in the <br> Sutpen mansion.  [SOURCE: Rosa]",5,,,,,427,,Plot,265,
1865-05-04,"After helping to prepare supper, Rosa spends <br> the night after Bon's funeral in the <br> Sutpen mansion.  [SOURCE: Rosa]",5,,,,,427,,Story,427,
1865-05-06,Two days after Bon's funeral his horse <br> is captured by a man who lives <br> two miles away.  [SOURCE: Rosa],5,,,,,429,,Plot,266,
1865-05-06,Two days after Bon's funeral his horse <br> is captured by a man who lives <br> two miles away.  [SOURCE: Rosa],5,,,,,429,,Story,429,
1865-05-04,"Rosa sums up Bon as both absent <br> and present, existing and having ""never been"" <br> (123).  [SOURCE: Rosa]",5,,,,,426,,Plot,267,
1865-05-04,"Rosa sums up Bon as both absent <br> and present, existing and having ""never been"" <br> (123).  [SOURCE: Rosa]",5,,,,,426,,Story,426,
1865-05-05,"Rosa describes the months she lived at <br> Sutpen's with Judith and Clytemnestra, ""as three <br> creatures,"" waiting for Thomas Sutpen but not <br> needing him (125).  [SOURCE: Rosa]",5,,,,,428,,Plot,268,
1865-05-05,"Rosa describes the months she lived at <br> Sutpen's with Judith and Clytemnestra, ""as three <br> creatures,"" waiting for Thomas Sutpen but not <br> needing him (125).  [SOURCE: Rosa]",5,,,,,428,,Story,428,
1865-12-01,"Winter arrives, along with returning soldiers and <br> other ""stragglers"" (126); Rosa, Judith and Clytemnestra <br> fear and feed them while talking of <br> Bon, Henry and Sutpen (126).  [SOURCE: Rosa]",5,,,,,431,,Plot,269,
1865-12-01,"Winter arrives, along with returning soldiers and <br> other ""stragglers"" (126); Rosa, Judith and Clytemnestra <br> fear and feed them while talking of <br> Bon, Henry and Sutpen (126).  [SOURCE: Rosa]",5,,,,,431,,Story,431,
1866-01-01,"Sutpen returns from the War, to learn <br> that Henry has killed Bon and Rosa <br> is living at the plantation.  [SOURCE: Rosa]",5,,,,,433,,Plot,270,
1866-01-01,"Sutpen returns from the War, to learn <br> that Henry has killed Bon and Rosa <br> is living at the plantation.  [SOURCE: Rosa]",5,,,,,433,,Story,433,
1866-01-02,"Even when he is sitting in his <br> house, Sutpen is ""not there"" - like <br> his days, his mind is entirely full <br> of plans to restore his ruined plantation <br> (129).  [SOURCE: Rosa]",5,,,,,437,,Plot,271,
1866-01-02,"Even when he is sitting in his <br> house, Sutpen is ""not there"" - like <br> his days, his mind is entirely full <br> of plans to restore his ruined plantation <br> (129).  [SOURCE: Rosa]",5,,,,,437,,Story,437,
1866-03-01,"Rosa describes the South under Reconstruction as <br> a place of terror, but when other <br> white men try to get Sutpen to <br> join them in fighting against ""carpet-baggers"" and <br> ""tales of negro uprisings,"" he refuses (130). <br>  [SOURCE: Rosa]",5,,,,,438,,Plot,272,
1866-03-01,"Rosa describes the South under Reconstruction as <br> a place of terror, but when other <br> white men try to get Sutpen to <br> join them in fighting against ""carpet-baggers"" and <br> ""tales of negro uprisings,"" he refuses (130). <br>  [SOURCE: Rosa]",5,,,,,438,,Story,438,
1866-03-01,"As ""one of that triumvirate mother-woman"" that <br> she, Judith and Clytemnestra represented, Rosa watches <br> Sutpen trying to restore his plantation, and <br> compares it to the ""miragy antics"" of <br> the other men and women she has <br> known (131).  [SOURCE: Rosa]",5,,,,,439,,Plot,273,
1866-03-01,"As ""one of that triumvirate mother-woman"" that <br> she, Judith and Clytemnestra represented, Rosa watches <br> Sutpen trying to restore his plantation, and <br> compares it to the ""miragy antics"" of <br> the other men and women she has <br> known (131).  [SOURCE: Rosa]",5,,,,,439,,Story,439,
1866-04-01,"Rosa is working in the garden ""one <br> afternoon"" when she sees Sutpen ""looking at <br> me"" (132).  [SOURCE: Rosa]",5,,,,,440,,Plot,274,
1866-04-01,"Rosa is working in the garden ""one <br> afternoon"" when she sees Sutpen ""looking at <br> me"" (132).  [SOURCE: Rosa]",5,,,,,440,,Story,440,
1866-04-01,"At supper Sutpen does not look at <br> her again, and Rosa wonders if she <br> misread the look she saw earlier.  [SOURCE: Rosa]",5,,,,,441,,Plot,275,
1866-04-01,"At supper Sutpen does not look at <br> her again, and Rosa wonders if she <br> misread the look she saw earlier.  [SOURCE: Rosa]",5,,,,,441,,Story,441,
1866-04-01,"In Judith's bedroom, Sutpen proposes to Rosa, <br> but does not give her a chance <br> to respond.  She accepts without saying a word.  [SOURCE: Rosa]",5,,,,,442,,Plot,276,
1866-04-01,"In Judith's bedroom, Sutpen proposes to Rosa, <br> but does not give her a chance <br> to respond.  She accepts without saying a word.  [SOURCE: Rosa]",5,,,,,442,,Story,442,
1866-05-01,"After Rosa accepts Sutpen's proposal, he goes <br> back to working to restore his plantation. <br>   [SOURCE: Rosa]",5,,,,,444,,Plot,277,
1866-05-01,"After Rosa accepts Sutpen's proposal, he goes <br> back to working to restore his plantation. <br>   [SOURCE: Rosa]",5,,,,,444,,Story,444,
06-09-09,"Rosa looks up from the story she <br> is telling Quentin to say that he <br> will judge for himself how Sutpen' acted <br> and she reacted on that fateful day <br> ""almost fifty years"" ago (135).  [SOURCE: Rosa]",5,,545,,,,,Plot,278,
06-09-09,"Rosa looks up from the story she <br> is telling Quentin to say that he <br> will judge for himself how Sutpen' acted <br> and she reacted on that fateful day <br> ""almost fifty years"" ago (135).  [SOURCE: Rosa]",5,,545,,,,,Story,545,
1850-01-01,"Instead of telling Quentin what Sutpen did, <br> Rosa rehearses in summary form her experience <br> with Sutpen, as both the ""ogre"" she <br> grew up imagining and the Confederate hero <br> she wanted to help (135).  [SOURCE: Rosa]",5,,,,,148,,Plot,279,
1850-01-01,"Instead of telling Quentin what Sutpen did, <br> Rosa rehearses in summary form her experience <br> with Sutpen, as both the ""ogre"" she <br> grew up imagining and the Confederate hero <br> she wanted to help (135).  [SOURCE: Rosa]",5,,,,,148,,Story,148,
1866-06-01,"Sutpen ""speaks the bald outrageous words"" that, <br> for Rosa, mean ""the death of everything"" <br> except her outraged ""unbelieving"" (136).  [SOURCE: Rosa]",5,,,,,446,,Plot,280,
1866-06-01,"Sutpen ""speaks the bald outrageous words"" that, <br> for Rosa, mean ""the death of everything"" <br> except her outraged ""unbelieving"" (136).  [SOURCE: Rosa]",5,,,,,446,,Story,446,
06-09-09,"Rosa sarcastically sums up the way ""they"" <br> - the white population of Yoknapatawpha - <br> see her failed relationship with Sutpen.  [SOURCE: Rosa]",5,,,,,546,,Plot,281,
06-09-09,"Rosa sarcastically sums up the way ""they"" <br> - the white population of Yoknapatawpha - <br> see her failed relationship with Sutpen.  [SOURCE: Rosa]",5,,,,,546,,Story,546,
06-09-09,"Telling Quentin the way he interprets her <br> words is ""wrong,"" Rosa offers her own <br> angry summation of her relationship with Sutpen, <br> and her righteous summary judgment of Sutpen <br> himself (138).  [SOURCE: Rosa]",5,,,,,547,,Plot,282,
06-09-09,"Telling Quentin the way he interprets her <br> words is ""wrong,"" Rosa offers her own <br> angry summation of her relationship with Sutpen, <br> and her righteous summary judgment of Sutpen <br> himself (138).  [SOURCE: Rosa]",5,,,,,547,,Story,547,
1869-08-12,"""Someone"" tells Rosa that Sutpen is dead <br> (139).  [SOURCE: Rosa]",5,Sutpen dead,,,,467,,Plot,283,"""top left"""
1869-08-12,"""Someone"" tells Rosa that Sutpen is dead <br> (139).  [SOURCE: Rosa]",5,Sutpen dead,,,,467,,Story,467,"""top left"""
06-09-09,"Having been caught up in a part <br> of the story, Quentin has stopped listening <br> to Rosa.  [SOURCE: Narrator]",5,,548,,,,,Plot,284,
06-09-09,"Having been caught up in a part <br> of the story, Quentin has stopped listening <br> to Rosa.  [SOURCE: Narrator]",5,,548,,,,,Story,548,
1865-05-03,Quentin has a vision of the moment <br> when Henry breaks into Judith's room to <br> tell her that now she cannot marry <br> Bon.    [SOURCE: Quentin],5,,407,,,,,Plot,285,
1865-05-03,Quentin has a vision of the moment <br> when Henry breaks into Judith's room to <br> tell her that now she cannot marry <br> Bon.    [SOURCE: Quentin],5,,407,,,,,Story,407,
06-09-09,"Rosa tells Quentin that ""something"" has been <br> ""living hidden"" in the Sutpen house for <br> four years (140).  [SOURCE: Narrator]",5,,549,,,,,Plot,286,
06-09-09,"Rosa tells Quentin that ""something"" has been <br> ""living hidden"" in the Sutpen house for <br> four years (140).  [SOURCE: Narrator]",5,,549,,,,,Story,549,
13-01-10,"Shreve gives Quentin a letter from his <br> father, and Quentin opens it.  [SOURCE: Narrator]",6,,591,,,,,Plot,287,
13-01-10,"Shreve gives Quentin a letter from his <br> father, and Quentin opens it.  [SOURCE: Narrator]",6,,591,,,,,Story,591,
10-01-10,Mr. Compson's letter to Quentin about Rosa's <br> funeral philosophizes on death and her life. <br>  [SOURCE: Father],6,,588,,,,,Plot,288,
10-01-10,Mr. Compson's letter to Quentin about Rosa's <br> funeral philosophizes on death and her life. <br>  [SOURCE: Father],6,,588,,,,,Story,588,
13-01-10,Quentin and Shreve begin talking about Rosa. <br>  [SOURCE: Narrator],6,Quentin narrates,592,,,,,Plot,289,"""bottom left"""
13-01-10,Quentin and Shreve begin talking about Rosa. <br>  [SOURCE: Narrator],6,Quentin narrates,592,,,,,Story,592,"""middle left"""
10-09-09,"Quentin reflects on the way that, since <br> coming to Cambridge, he's been asked about <br> the South.  [SOURCE: Narrator]",6,,589,,,,,Plot,290,
10-09-09,"Quentin reflects on the way that, since <br> coming to Cambridge, he's been asked about <br> the South.  [SOURCE: Narrator]",6,,589,,,,,Story,589,
06-09-09,"Quentin recalls how the evening with his <br> father ended, when it was ""time to <br> go"" to meet Rosa (142).  [SOURCE: Narrator]",6,,566,,,,,Plot,291,
06-09-09,"Quentin recalls how the evening with his <br> father ended, when it was ""time to <br> go"" to meet Rosa (142).  [SOURCE: Narrator]",6,,566,,,,,Story,566,
1865-05-03,Quentin remembers being fixated on the scene <br> between Henry and Judith across the wedding <br> dress.  [SOURCE: Narrator],6,,408,,,,,Plot,292,
1865-05-03,Quentin remembers being fixated on the scene <br> between Henry and Judith across the wedding <br> dress.  [SOURCE: Narrator],6,,408,,,,,Story,408,
06-09-09,Quentin picks Rosa up at her house <br> for the journey out to Sutpen's.  [SOURCE: Narrator],6,,567,,,,,Plot,293,
06-09-09,Quentin picks Rosa up at her house <br> for the journey out to Sutpen's.  [SOURCE: Narrator],6,,567,,,,,Story,567,
